State,Action,Reward,New_State
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.749899864196777, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.0]"
"[1.0, 2.0, 5.749899864196777, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 7.0]",8,9,"[1.0, 2.0, 7.386600017547607, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.026599999517202377, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 19.0]"
"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 19.0]",2,-2,"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 19.0]"
"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 19.0]",1,9,"[1.0, 2.0, 7.59660005569458, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.22660000622272491, 1.7999999523162842, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",11,-1,"[1.0, 3.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]",2,0,"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4532999992370605, 1.7999999523162842, 0.5]",8,9,"[1.0, 2.0, 8.479900360107422, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.733299970626831, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",4,0,"[1.0, 3.0, 5.7133002281188965, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 3.5]"
"[1.0, 3.0, 5.7133002281188965, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 3.5]",8,-1,"[0.0, 3.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.0]"
"[0.0, 3.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.0]",4,-2,"[0.0, 3.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.0]"
"[0.0, 3.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.0]",2,0,"[1.0, 2.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 9.0]"
"[1.0, 2.0, 6.949900150299072, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 9.0]",11,9,"[1.0, 2.0, 7.789899826049805, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",1,-1,"[0.0, 3.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]"
"[0.0, 3.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]",2,0,"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.13330000638961792, 1.7999999523162842, 1.0]",5,0,"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.13330000638961792, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.979899883270264, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.13330000638961792, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.14659999310970306, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.14659999310970306, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.14659999310970306, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.976600170135498, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.14659999310970306, 1.7999999523162842, 1.0]",10,8,"[1.0, 2.0, 6.976600170135498, 3.0, 6.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.14659999310970306, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 19.5]"
"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 19.5]",9,-1,"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 3.0, 19.5]"
"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 3.0, 19.5]",2,-2,"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 3.0, 19.5]"
"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 3.0, 19.5]",5,0,"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 3.0, 19.5]"
"[1.0, 2.0, 5.799900054931641, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 3.0, 19.5]",0,-1,"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 17.5]"
"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 17.5]",2,-2,"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 17.5]"
"[1.0, 2.0, 6.653299808502197, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 17.5]",1,9,"[1.0, 2.0, 9.22659969329834, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 17.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 15.5]"
"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 15.5]",4,0,"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]"
"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",0,-1,"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",5,0,"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.423299789428711, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",3,0,"[1.0, 2.0, 6.436600208282471, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.436600208282471, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 6.436600208282471, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 6.436600208282471, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",10,-2,"[1.0, 2.0, 6.436600208282471, 1.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]"
"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]",2,-2,"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]"
"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]",2,-2,"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]"
"[1.0, 2.0, 5.7565999031066895, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]",2,-2,"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]"
"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]",2,-2,"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]"
"[1.0, 2.0, 5.776599884033203, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 17.0]",1,9,"[1.0, 2.0, 7.403299808502197, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.766600131988525, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4932999908924103, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.766600131988525, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4932999908924103, 1.7999999523162842, 0.5]",4,0,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",7,0,"[1.0, 1.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 1.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",2,0,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",3,0,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",3,-2,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.5199999809265137, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.53329998254776, 1.7999999523162842, 0.5]"
"[1.0, 2.0, 5.7733001708984375, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.53329998254776, 1.7999999523162842, 0.5]",2,-2,"[1.0, 2.0, 5.779900074005127, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.53329998254776, 1.7999999523162842, 0.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",4,0,"[1.0, 3.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]"
"[1.0, 3.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",2,0,"[1.0, 2.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]"
"[1.0, 2.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",2,-2,"[1.0, 2.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]"
"[1.0, 2.0, 5.826600074768066, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",2,-2,"[1.0, 2.0, 5.853300094604492, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]"
"[1.0, 2.0, 5.853300094604492, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",8,9,"[1.0, 2.0, 8.599900245666504, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 2.5]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",2,0,"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]"
"[1.0, 2.0, 5.716599941253662, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.7865999937057495, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]",7,0,"[1.0, 1.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 1.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]",2,0,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133000135421753, 1.7999999523162842, 1.0]",4,0,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 2.0, 6.199900150299072, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]",2,-2,"[1.0, 2.0, 6.206600189208984, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 2.0, 0.8133000135421753, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",11,-1,"[0.0, 3.0, 6.936600208282471, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.42660000920295715, 1.7999999523162842, 1.0]"
"[0.0, 3.0, 6.936600208282471, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.42660000920295715, 1.7999999523162842, 1.0]",3,0,"[0.0, 3.0, 6.936600208282471, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.45329999923706055, 1.7999999523162842, 1.0]"
"[0.0, 3.0, 6.936600208282471, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.45329999923706055, 1.7999999523162842, 1.0]",0,9,"[0.0, 3.0, 6.563300132751465, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 1.9199999570846558, 1.7999999523162842, 1.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",9,-1,"[1.0, 3.0, 5.803299903869629, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 1.5]"
"[1.0, 3.0, 5.803299903869629, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 4.0, 1.5]",0,-1,"[1.0, 3.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4265999794006348, 4.0, 0.0]"
"[1.0, 3.0, 6.196599960327148, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.4265999794006348, 4.0, 0.0]",0,-1,"[1.0, 3.0, 6.563300132751465, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[1.0, 3.0, 6.563300132751465, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]",0,-1,"[1.0, 3.0, 6.916600227355957, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[1.0, 3.0, 6.916600227355957, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]",0,-1,"[0.0, 3.0, 6.743299961090088, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[0.0, 3.0, 6.743299961090088, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]",8,-1,"[0.0, 3.0, 5.4633002281188965, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[0.0, 3.0, 5.4633002281188965, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]",6,0,"[0.0, 3.0, 5.456600189208984, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[0.0, 3.0, 5.456600189208984, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 4.0, 0.0]",0,-1,"[0.0, 3.0, 5.449900150299072, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[0.0, 3.0, 5.449900150299072, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 4.0, 0.0]",0,-1,"[0.0, 3.0, 5.449900150299072, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 4.0, 0.0]"
"[0.0, 3.0, 5.449900150299072, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 4.0, 0.0]",9,-1,"[0.0, 3.0, 5.449900150299072, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 2.0, 0.0]"
"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",5,10,"[1.0, 3.0, 6.016600131988525, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 1.7999999523162842, 0.0]"
