Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
738,116,"[1.0, 3.0, 6.106666564941406, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1733332872390747, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.110000133514404, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1866666078567505, 1.7999999523162842, 1.0]",False
739,116,"[1.0, 3.0, 6.110000133514404, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1866666078567505, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 6.113333225250244, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.2133333683013916, 9.0, 1.0]",False
740,116,"[1.0, 3.0, 6.113333225250244, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.2133333683013916, 9.0, 1.0]",0,-1,"[1.0, 3.0, 6.400000095367432, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",False
741,116,"[1.0, 3.0, 6.400000095367432, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",6,-1,"[1.0, 3.0, 6.4033331871032715, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 2.0, 9.0, 1.0]",False
742,116,"[1.0, 3.0, 6.4033331871032715, 2.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 2.0, 9.0, 1.0]",9,-1,"[1.0, 3.0, 6.413333415985107, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 9.0, 1.0]",False
743,116,"[1.0, 3.0, 6.413333415985107, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 9.0, 1.0]",5,-1,"[1.0, 3.0, 6.420000076293945, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 7.0, 1.0]",False
744,116,"[1.0, 3.0, 6.420000076293945, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 7.0, 1.0]",2,-1,"[1.0, 3.0, 6.426666736602783, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 7.0, 1.0]",True
745,117,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,-1,"[1.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
746,117,"[1.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 6.87666654586792, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
747,117,"[1.0, 3.0, 6.87666654586792, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,9,"[0.0, 3.0, 5.923333168029785, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
748,118,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
749,118,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
750,118,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.013333333656191826, 1.7999999523162842, 0.0]",9,-1,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 19.5]",False
751,118,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.02666666731238365, 1.7999999523162842, 19.5]",3,-1,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
752,118,"[1.0, 2.0, 5.823333263397217, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",0,-1,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 15.5]",False
753,118,"[1.0, 2.0, 6.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 15.5]",10,-1,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 15.0]",False
754,118,"[1.0, 2.0, 6.116666793823242, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 15.0]",6,-1,"[1.0, 2.0, 6.119999885559082, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 14.0]",False
755,118,"[1.0, 2.0, 6.119999885559082, 1.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 14.0]",4,-2,"[1.0, 2.0, 6.12333345413208, 1.0, 9.0, 0.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 14.0]",False
756,118,"[1.0, 2.0, 6.12333345413208, 1.0, 9.0, 0.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 14.0]",10,-1,"[1.0, 2.0, 6.12666654586792, 1.0, 9.0, 0.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 13.5]",False
757,118,"[1.0, 2.0, 6.12666654586792, 1.0, 9.0, 0.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 13.5]",5,-1,"[1.0, 2.0, 6.133333206176758, 1.0, 9.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 8.0, 13.0]",True
758,119,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 9.0, 0.5]",False
759,119,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 9.0, 0.5]",8,-1,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",False
760,119,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",6,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",False
761,119,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 0.5]",3,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 0.5]",False
762,119,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 0.5]",5,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 0.5]",False
763,119,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 0.5]",2,-1,"[0.0, 3.0, 6.973333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 0.5]",False
764,119,"[0.0, 3.0, 6.973333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 0.5]",9,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 0.5]",False
765,119,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 0.5]",3,-1,"[1.0, 2.0, 6.973333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
766,119,"[1.0, 2.0, 6.973333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",10,-1,"[1.0, 2.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
767,119,"[1.0, 2.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",4,0,"[1.0, 2.0, 6.980000019073486, 1.0, 10.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",True
768,120,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 2.0]",10,-1,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
769,120,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
770,120,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.809999942779541, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
771,120,"[1.0, 3.0, 5.809999942779541, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",8,-1,"[1.0, 3.0, 8.243332862854004, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
772,120,"[1.0, 3.0, 8.243332862854004, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 8.25, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
773,120,"[1.0, 3.0, 8.25, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 8.256667137145996, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
774,120,"[1.0, 3.0, 8.256667137145996, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 8.263333320617676, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",False
775,120,"[1.0, 3.0, 8.263333320617676, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",6,-1,"[1.0, 3.0, 8.270000457763672, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",False
776,120,"[1.0, 3.0, 8.270000457763672, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",9,-1,"[1.0, 2.0, 8.276666641235352, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",False
777,120,"[1.0, 2.0, 8.276666641235352, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",3,-1,"[1.0, 2.0, 8.283333778381348, 2.0, 9.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.013333333656191826, 7.0, 0.5]",True
778,121,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2266666740179062, 1.7999999523162842, 0.5]",False
779,121,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2266666740179062, 1.7999999523162842, 0.5]",4,0,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.23999999463558197, 1.7999999523162842, 0.5]",False
780,121,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.23999999463558197, 1.7999999523162842, 0.5]",6,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.25333333015441895, 1.7999999523162842, 0.5]",False
781,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.25333333015441895, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",False
782,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 18.0]",1,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
783,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",5,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",False
784,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 15.5]",2,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.5]",False
785,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.5]",5,-1,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.5]",False
786,121,"[0.0, 3.0, 6.929999828338623, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.5]",1,9,"[1.0, 2.0, 9.356666564941406, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 15.5]",True
787,122,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 11.0]",7,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 11.0]",False
788,122,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 11.0]",7,-1,"[0.0, 1.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
789,122,"[0.0, 1.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",3,-1,"[0.0, 1.0, 5.796666622161865, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",False
790,122,"[0.0, 1.0, 5.796666622161865, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.5]",6,-1,"[0.0, 1.0, 5.789999961853027, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",False
791,122,"[0.0, 1.0, 5.789999961853027, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",10,-1,"[0.0, 1.0, 5.789999961853027, 2.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",False
792,122,"[0.0, 1.0, 5.789999961853027, 2.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",3,-1,"[0.0, 1.0, 5.7866668701171875, 2.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",False
793,122,"[0.0, 1.0, 5.7866668701171875, 2.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 8.0]",1,9,"[0.0, 1.0, 4.576666831970215, 2.0, 8.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
794,123,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 1.0]",False
795,123,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1733332872390747, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 1.0]",False
796,123,"[1.0, 3.0, 6.106666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1866666078567505, 1.7999999523162842, 1.0]",11,-1,"[1.0, 3.0, 7.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",False
797,123,"[1.0, 3.0, 7.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",5,9,"[1.0, 3.0, 7.003333568572998, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 1.0]",True
798,124,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
799,124,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",False
800,124,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",7,-1,"[1.0, 3.0, 5.823333263397217, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",False
801,124,"[1.0, 3.0, 5.823333263397217, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 8.0, 1.0]",8,-1,"[0.0, 1.0, 4.610000133514404, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
802,124,"[0.0, 1.0, 4.610000133514404, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 1.0, 4.603333473205566, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
803,124,"[0.0, 1.0, 4.603333473205566, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",8,-1,"[0.0, 1.0, 3.390000104904175, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
804,124,"[0.0, 1.0, 3.390000104904175, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 1.0, 3.383333444595337, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
805,124,"[0.0, 1.0, 3.383333444595337, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 1.0, 3.383333444595337, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
806,124,"[0.0, 1.0, 3.383333444595337, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",9,-1,"[0.0, 1.0, 3.380000114440918, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
807,124,"[0.0, 1.0, 3.380000114440918, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",8,-1,"[0.0, 1.0, 2.1666667461395264, 1.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",True
808,125,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
809,125,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.053333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
810,125,"[0.0, 3.0, 6.053333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",11,9,"[0.0, 3.0, 5.519999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
811,126,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
812,126,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",4,0,"[1.0, 2.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
813,126,"[1.0, 2.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",6,-1,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
814,126,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.5]",0,-1,"[1.0, 2.0, 6.389999866485596, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
815,126,"[1.0, 2.0, 6.389999866485596, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",5,-1,"[1.0, 2.0, 6.396666526794434, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",False
816,126,"[1.0, 2.0, 6.396666526794434, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 16.5]",10,-1,"[1.0, 2.0, 6.4033331871032715, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
817,126,"[1.0, 2.0, 6.4033331871032715, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.7999999523162842, 16.0]",7,-1,"[1.0, 2.0, 6.409999847412109, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 16.0]",False
818,126,"[1.0, 2.0, 6.409999847412109, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 16.0]",11,-1,"[0.0, 1.0, 6.423333168029785, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 16.0]",False
819,126,"[0.0, 1.0, 6.423333168029785, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 16.0]",3,-1,"[0.0, 1.0, 6.423333168029785, 1.0, 8.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 16.0]",False
