Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
600,91,"[0.0, 3.0, 6.413333415985107, 3.0, 7.0, 0.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.5199999809265137, 8.0, 1.0]",2,-1,"[0.0, 3.0, 6.413333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.5333333611488342, 8.0, 1.0]",False
601,91,"[0.0, 3.0, 6.413333415985107, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.5333333611488342, 8.0, 1.0]",1,9,"[1.0, 2.0, 8.973333358764648, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.5333333611488342, 8.0, 1.0]",True
602,92,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",False
603,92,"[1.0, 3.0, 6.110000133514404, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.519999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",False
604,92,"[1.0, 3.0, 6.519999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",1,-1,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",False
605,92,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",3,-1,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",False
606,92,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",5,-1,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",False
607,92,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 0.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",4,0,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",False
608,92,"[0.0, 3.0, 6.503333568572998, 3.0, 7.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",1,-1,"[0.0, 3.0, 5.223333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",False
609,92,"[0.0, 3.0, 5.223333358764648, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 13.0]",6,-1,"[0.0, 3.0, 5.2166666984558105, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 12.5]",False
610,92,"[0.0, 3.0, 5.2166666984558105, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 12.5]",1,-1,"[0.0, 3.0, 5.2133331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.5]",False
611,92,"[0.0, 3.0, 5.2133331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 10.5]",1,-1,"[0.0, 3.0, 5.2133331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 8.0]",True
612,93,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]",8,-1,"[0.0, 3.0, 6.883333206176758, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
613,93,"[0.0, 3.0, 6.883333206176758, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",8,-1,"[0.0, 3.0, 5.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 13.0]",False
614,93,"[0.0, 3.0, 5.949999809265137, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 13.0]",0,-1,"[0.0, 3.0, 5.743333339691162, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133333325386047, 1.7999999523162842, 0.5]",False
615,93,"[0.0, 3.0, 5.743333339691162, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.8133333325386047, 1.7999999523162842, 0.5]",0,-1,"[0.0, 3.0, 5.480000019073486, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 16.5]",False
616,93,"[0.0, 3.0, 5.480000019073486, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 16.5]",3,-1,"[0.0, 3.0, 5.480000019073486, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 16.0]",False
617,93,"[0.0, 3.0, 5.480000019073486, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 16.0]",11,-1,"[0.0, 3.0, 4.670000076293945, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.7066666483879089, 1.7999999523162842, 0.5]",False
618,93,"[0.0, 3.0, 4.670000076293945, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.7066666483879089, 1.7999999523162842, 0.5]",8,9,"[0.0, 3.0, 3.25, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
619,94,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
620,94,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 8.0, 0.5]",False
621,94,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 8.0, 0.5]",6,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 8.0, 0.5]",False
622,94,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 8.0, 0.5]",10,-1,"[1.0, 3.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",False
623,94,"[1.0, 3.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",3,-1,"[1.0, 3.0, 5.840000152587891, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",False
624,94,"[1.0, 3.0, 5.840000152587891, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",3,-1,"[1.0, 3.0, 5.8466668128967285, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",False
625,94,"[1.0, 3.0, 5.8466668128967285, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 7.0, 0.5]",8,-1,"[1.0, 3.0, 7.059999942779541, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",False
626,94,"[1.0, 3.0, 7.059999942779541, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",7,-1,"[1.0, 3.0, 7.066666603088379, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",False
627,94,"[1.0, 3.0, 7.066666603088379, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",10,-1,"[0.0, 1.0, 7.063333511352539, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",False
628,94,"[0.0, 1.0, 7.063333511352539, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 7.0, 0.5]",5,-1,"[0.0, 1.0, 7.059999942779541, 0.0, 9.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",True
629,95,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 0.5]",False
630,95,"[1.0, 3.0, 6.0933332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1466666460037231, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.5]",False
631,95,"[1.0, 3.0, 6.099999904632568, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.159999966621399, 1.7999999523162842, 0.5]",0,-1,"[1.0, 3.0, 6.503333568572998, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",False
632,95,"[1.0, 3.0, 6.503333568572998, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.5]",4,0,"[1.0, 3.0, 6.516666889190674, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
633,95,"[1.0, 3.0, 6.516666889190674, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",2,-1,"[1.0, 3.0, 6.523333549499512, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
634,95,"[1.0, 3.0, 6.523333549499512, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",9,-1,"[1.0, 2.0, 6.53000020980835, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 1.5]",False
635,95,"[1.0, 2.0, 6.53000020980835, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 1.5]",10,-1,"[1.0, 2.0, 6.543333530426025, 0.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 1.0]",False
636,95,"[1.0, 2.0, 6.543333530426025, 0.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 7.0, 1.0]",5,-1,"[1.0, 2.0, 6.550000190734863, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.5]",False
637,95,"[1.0, 2.0, 6.550000190734863, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.5]",5,-1,"[1.0, 2.0, 6.563333511352539, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.5]",False
638,95,"[1.0, 2.0, 6.563333511352539, 0.0, 9.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.5]",10,-1,"[1.0, 2.0, 6.570000171661377, 0.0, 9.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.5]",True
639,96,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",11,9,"[1.0, 3.0, 6.606666564941406, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
640,97,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",10,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
641,97,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",11,-1,"[1.0, 3.0, 6.776666641235352, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
642,97,"[1.0, 3.0, 6.776666641235352, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 6.789999961853027, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
643,97,"[1.0, 3.0, 6.789999961853027, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 6.796666622161865, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",False
644,97,"[1.0, 3.0, 6.796666622161865, 1.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 6.803333282470703, 1.0, 9.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",False
645,97,"[1.0, 3.0, 6.803333282470703, 1.0, 9.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",1,9,"[1.0, 2.0, 9.236666679382324, 1.0, 9.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",True
646,98,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
647,98,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
648,98,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
649,98,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 0.03999999910593033, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.823333263397217, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
650,98,"[1.0, 3.0, 5.823333263397217, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
651,98,"[1.0, 3.0, 5.829999923706055, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.836666584014893, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",False
652,98,"[1.0, 2.0, 5.836666584014893, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.8433332443237305, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",False
653,98,"[1.0, 2.0, 5.8433332443237305, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",6,-1,"[1.0, 2.0, 5.849999904632568, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",False
654,98,"[1.0, 2.0, 5.849999904632568, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",8,-1,"[1.0, 2.0, 8.283333778381348, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",False
655,98,"[1.0, 2.0, 8.283333778381348, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",3,-1,"[1.0, 2.0, 8.289999961853027, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0533333346247673, 9.0, 1.0]",True
656,99,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
657,99,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",9,-1,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
658,99,"[0.0, 3.0, 6.96999979019165, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,-1,"[0.0, 3.0, 5.766666889190674, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
659,99,"[0.0, 3.0, 5.766666889190674, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",9,-1,"[0.0, 3.0, 5.763333320617676, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
660,99,"[0.0, 3.0, 5.763333320617676, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",11,-1,"[0.0, 3.0, 5.0966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
661,99,"[0.0, 3.0, 5.0966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",0,-1,"[0.0, 3.0, 4.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
662,99,"[0.0, 3.0, 4.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",6,-1,"[0.0, 3.0, 4.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
663,99,"[0.0, 3.0, 4.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",6,-1,"[0.0, 3.0, 4.796666622161865, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
664,99,"[0.0, 3.0, 4.796666622161865, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",10,-1,"[0.0, 3.0, 4.796666622161865, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",False
665,99,"[0.0, 3.0, 4.796666622161865, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",7,-1,"[0.0, 3.0, 4.796666622161865, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",True
666,100,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
667,100,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",1,9,"[0.0, 3.0, 6.986666679382324, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
668,101,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[1.0, 3.0, 6.893333435058594, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 1.7999999523162842, 1.0]",True
669,102,"[1.0, 3.0, 5.9033331871032715, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2933333218097687, 1.7999999523162842, 1.0]",False
670,102,"[0.0, 3.0, 6.896666526794434, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.2933333218097687, 1.7999999523162842, 1.0]",9,-1,"[0.0, 3.0, 6.893333435058594, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.30666667222976685, 7.0, 1.0]",False
671,102,"[0.0, 3.0, 6.893333435058594, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.30666667222976685, 7.0, 1.0]",7,-1,"[0.0, 3.0, 6.886666774749756, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3333333432674408, 7.0, 1.0]",False
672,102,"[0.0, 3.0, 6.886666774749756, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3333333432674408, 7.0, 1.0]",7,-1,"[0.0, 1.0, 6.883333206176758, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3466666638851166, 7.0, 1.0]",False
673,102,"[0.0, 1.0, 6.883333206176758, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3466666638851166, 7.0, 1.0]",9,-1,"[0.0, 1.0, 6.880000114440918, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.36000001430511475, 9.0, 1.0]",False
674,102,"[0.0, 1.0, 6.880000114440918, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.36000001430511475, 9.0, 1.0]",11,-1,"[0.0, 1.0, 6.3433332443237305, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",False
675,102,"[0.0, 1.0, 6.3433332443237305, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",11,-1,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",False
676,102,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",2,-1,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",False
677,102,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",2,-1,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",False
678,102,"[0.0, 1.0, 6.073333263397217, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 2.0, 9.0, 1.0]",8,9,"[1.0, 2.0, 7.336666584014893, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",True
679,103,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
680,103,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",6,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
681,103,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",0,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
682,103,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",5,-1,"[0.0, 3.0, 6.993333339691162, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
