Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
294,42,"[1.0, 3.0, 7.313333511352539, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 12.5]",8,9,"[0.0, 3.0, 9.013333320617676, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 12.5]",True
295,43,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 10.0]",4,0,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",False
296,43,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",8,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 7.0]",False
297,43,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 7.0]",9,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.5]",False
298,43,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.5]",7,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",False
299,43,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",9,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 5.5]",False
300,43,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 5.5]",5,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",False
301,43,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",7,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",False
302,43,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",6,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",False
303,43,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",7,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",False
304,43,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",3,-1,"[0.0, 1.0, 6.9633331298828125, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 5.0]",True
305,44,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
306,44,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,0,"[0.0, 3.0, 5.816666603088379, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
307,44,"[0.0, 3.0, 5.816666603088379, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",5,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
308,44,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",8,9,"[0.0, 1.0, 5.349999904632568, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8799999952316284, 1.7999999523162842, 0.5]",True
309,45,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
310,45,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",11,9,"[0.0, 3.0, 7.139999866485596, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 0.5]",True
311,46,"[1.0, 3.0, 5.989999771118164, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.769999980926514, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 1.7999999523162842, 1.0]",False
312,46,"[0.0, 3.0, 6.769999980926514, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.06666667014360428, 1.7999999523162842, 1.0]",6,-1,"[0.0, 3.0, 6.769999980926514, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.07999999821186066, 1.7999999523162842, 1.0]",False
313,46,"[0.0, 3.0, 6.769999980926514, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.07999999821186066, 1.7999999523162842, 1.0]",7,-1,"[0.0, 3.0, 6.763333320617676, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 1.7999999523162842, 1.0]",False
314,46,"[0.0, 3.0, 6.763333320617676, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 3.0, 0.09333333373069763, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",False
315,46,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",3,-1,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",False
316,46,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.1066666692495346, 1.7999999523162842, 1.0]",3,-1,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.1066666692495346, 1.7999999523162842, 1.0]",False
317,46,"[0.0, 1.0, 6.760000228881836, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.1066666692495346, 1.7999999523162842, 1.0]",0,-1,"[0.0, 1.0, 6.46999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",False
318,46,"[0.0, 1.0, 6.46999979019165, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 17.0]",4,-2,"[0.0, 1.0, 6.4666666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",False
319,46,"[0.0, 1.0, 6.4666666984558105, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 16.0]",1,-1,"[0.0, 1.0, 5.25, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",False
320,46,"[0.0, 1.0, 5.25, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 14.0]",0,-1,"[0.0, 1.0, 4.956666469573975, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 1.7999999523162842, 9.5]",True
321,47,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",7,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",False
322,47,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",8,-1,"[0.0, 1.0, 4.880000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
323,47,"[0.0, 1.0, 4.880000114440918, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",11,9,"[0.0, 1.0, 4.0966668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 1.7999999523162842, 0.5]",True
324,48,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",5,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",False
325,48,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
326,48,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.013333333656191826, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.940000057220459, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 0.5]",False
327,48,"[0.0, 3.0, 6.940000057220459, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 0.5]",6,-1,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 0.5]",False
328,48,"[0.0, 3.0, 6.936666488647461, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 0.5]",0,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 8.0, 0.5]",False
329,48,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 8.0, 0.5]",2,-1,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 8.0, 0.5]",False
330,48,"[0.0, 3.0, 6.933333396911621, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 8.0, 0.5]",11,9,"[1.0, 2.0, 8.539999961853027, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 8.0, 0.5]",True
331,49,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.5]",1,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
332,49,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",0,-1,"[0.0, 3.0, 6.706666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 0.5]",False
333,49,"[0.0, 3.0, 6.706666469573975, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.0800000429153442, 1.7999999523162842, 0.5]",5,-1,"[0.0, 3.0, 6.703333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.09333336353302, 1.7999999523162842, 0.5]",False
334,49,"[0.0, 3.0, 6.703333377838135, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.09333336353302, 1.7999999523162842, 0.5]",9,-1,"[0.0, 3.0, 6.699999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1066666841506958, 1.7999999523162842, 0.5]",False
335,49,"[0.0, 3.0, 6.699999809265137, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 1.1066666841506958, 1.7999999523162842, 0.5]",9,-1,"[0.0, 3.0, 6.696666717529297, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1200000047683716, 7.0, 0.5]",False
336,49,"[0.0, 3.0, 6.696666717529297, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1200000047683716, 7.0, 0.5]",1,-1,"[0.0, 3.0, 5.416666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
337,49,"[0.0, 3.0, 5.416666507720947, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",5,-1,"[0.0, 3.0, 5.409999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
338,49,"[0.0, 3.0, 5.409999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",0,-1,"[0.0, 3.0, 5.12666654586792, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
339,49,"[0.0, 3.0, 5.12666654586792, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",5,-1,"[0.0, 3.0, 5.12333345413208, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",False
340,49,"[0.0, 3.0, 5.12333345413208, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",7,-1,"[0.0, 3.0, 5.119999885559082, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 7.0, 0.5]",True
341,50,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
342,50,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",9,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
343,50,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
344,50,"[1.0, 3.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",10,-1,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",False
345,50,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",10,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",False
346,50,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",10,-1,"[1.0, 2.0, 5.840000152587891, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",False
347,50,"[1.0, 2.0, 5.840000152587891, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",8,-1,"[1.0, 2.0, 8.273333549499512, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",False
348,50,"[1.0, 2.0, 8.273333549499512, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",8,9,"[1.0, 2.0, 10.0, 2.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 9.0, 0.5]",True
349,51,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",4,0,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",False
350,51,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.5]",2,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",False
351,51,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",4,-2,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
352,51,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",1,9,"[1.0, 2.0, 8.180000305175781, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 17.5]",True
353,52,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",10,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",False
354,52,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 0.0]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",False
355,52,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 0.0]",8,-1,"[0.0, 1.0, 4.889999866485596, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",False
356,52,"[0.0, 1.0, 4.889999866485596, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 3.0]",8,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",False
357,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.5]",6,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",False
358,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",7,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",False
359,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.5]",7,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",False
360,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 4.0]",8,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
361,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
362,52,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,-1,"[0.0, 1.0, 3.9600000381469727, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 8.0, 1.0]",True
363,53,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
364,53,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.02666666731238365, 7.0, 1.0]",False
365,53,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 0.0, 1.0, 2.0, 0.02666666731238365, 7.0, 1.0]",3,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 7.0, 0.0]",False
366,53,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.03999999910593033, 7.0, 0.0]",1,-1,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 18.0]",False
367,53,"[0.0, 3.0, 6.983333110809326, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 18.0]",7,-1,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 17.0]",False
368,53,"[0.0, 3.0, 6.980000019073486, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 17.0]",6,-1,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 17.0]",False
369,53,"[0.0, 3.0, 6.976666450500488, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 17.0]",10,-1,"[0.0, 1.0, 6.96999979019165, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 16.0]",False
370,53,"[0.0, 1.0, 6.96999979019165, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 7.0, 16.0]",1,-1,"[0.0, 1.0, 6.9666666984558105, 0.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 7.0, 14.0]",False
371,53,"[0.0, 1.0, 6.9666666984558105, 0.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 7.0, 14.0]",11,-1,"[0.0, 1.0, 6.9666666984558105, 0.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 7.0, 12.0]",False
372,53,"[0.0, 1.0, 6.9666666984558105, 0.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 7.0, 12.0]",7,-1,"[0.0, 1.0, 6.9666666984558105, 0.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 7.0, 11.5]",True
373,54,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",1,-1,"[0.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",False
374,54,"[0.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.5]",10,-1,"[0.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",False
375,54,"[0.0, 3.0, 6.863333225250244, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",1,-1,"[0.0, 3.0, 5.926666736602783, 1.0, 9.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 13.5]",False
