Timestep,Episodio,Stato,Azione,Ricompensa,Stato successivo,Terminato
722,109,"[1.0, 2.0, 5.829999923706055, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0533333346247673, 1.7999999523162842, 1.0]",9,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.07999999821186066, 7.0, 1.0]",False
723,109,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.07999999821186066, 7.0, 1.0]",5,-1,"[1.0, 2.0, 5.836666584014893, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.09333333373069763, 7.0, 1.0]",False
724,109,"[1.0, 2.0, 5.836666584014893, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.09333333373069763, 7.0, 1.0]",9,-1,"[1.0, 2.0, 5.8433332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.1066666692495346, 7.0, 1.0]",False
725,109,"[1.0, 2.0, 5.8433332443237305, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.1066666692495346, 7.0, 1.0]",2,-1,"[1.0, 2.0, 5.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.11999999731779099, 9.0, 1.0]",False
726,109,"[1.0, 2.0, 5.8466668128967285, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.11999999731779099, 9.0, 1.0]",8,9,"[1.0, 2.0, 7.059999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 9.0, 1.0]",True
727,110,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
728,110,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
729,110,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",9,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",False
730,110,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",3,-1,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0533333346247673, 8.0, 0.0]",False
731,110,"[0.0, 1.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0533333346247673, 8.0, 0.0]",2,-1,"[0.0, 2.0, 5.806666851043701, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.06666667014360428, 8.0, 19.5]",False
732,110,"[0.0, 2.0, 5.806666851043701, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.06666667014360428, 8.0, 19.5]",8,9,"[1.0, 2.0, 7.070000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 8.0, 7.0]",True
733,111,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 7.5]",10,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",False
734,111,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 7.5]",0,-1,"[1.0, 3.0, 6.146666526794434, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9866666793823242, 1.7999999523162842, 1.0]",False
735,111,"[1.0, 3.0, 6.146666526794434, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9866666793823242, 1.7999999523162842, 1.0]",8,-1,"[1.0, 3.0, 7.659999847412109, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9466666579246521, 1.7999999523162842, 1.0]",False
736,111,"[1.0, 3.0, 7.659999847412109, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9466666579246521, 1.7999999523162842, 1.0]",2,-1,"[1.0, 3.0, 7.663333415985107, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9599999785423279, 1.7999999523162842, 1.0]",False
737,111,"[1.0, 3.0, 7.663333415985107, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9599999785423279, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 7.670000076293945, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9733333587646484, 1.7999999523162842, 1.0]",False
738,111,"[1.0, 3.0, 7.670000076293945, 0.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.9733333587646484, 1.7999999523162842, 1.0]",1,9,"[1.0, 2.0, 10.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.9866666793823242, 1.7999999523162842, 1.0]",True
739,112,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",8,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",False
740,112,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.5]",9,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",False
741,112,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 0.0, 3.0, 0.0, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",3,-1,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 8.0, 1.5]",False
742,112,"[0.0, 3.0, 6.9633331298828125, 3.0, 7.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 8.0, 1.5]",1,-1,"[0.0, 3.0, 5.683333396911621, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
743,112,"[0.0, 3.0, 5.683333396911621, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",3,-1,"[0.0, 3.0, 5.679999828338623, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
744,112,"[0.0, 3.0, 5.679999828338623, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",5,-1,"[0.0, 3.0, 5.673333168029785, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",False
745,112,"[0.0, 3.0, 5.673333168029785, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 8.0, 1.0]",0,-1,"[0.0, 3.0, 5.386666774749756, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",False
746,112,"[0.0, 3.0, 5.386666774749756, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",2,-1,"[0.0, 3.0, 5.380000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",False
747,112,"[0.0, 3.0, 5.380000114440918, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",6,-1,"[1.0, 2.0, 5.37666654586792, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",False
748,112,"[1.0, 2.0, 5.37666654586792, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",7,-1,"[1.0, 2.0, 5.380000114440918, 3.0, 7.0, 1.0, 1.0, 9.999999747378752e-05, 0.0, 1.0, 2.0, 8.0, 1.0]",True
749,113,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
750,113,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",7,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
751,113,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",False
752,113,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.03999999910593033, 1.7999999523162842, 1.0]",2,-1,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.5]",False
753,113,"[0.0, 1.0, 5.813333511352539, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.5]",4,-2,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",False
754,113,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 0.0]",9,-1,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",False
755,113,"[1.0, 2.0, 5.826666831970215, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.03999999910593033, 1.7999999523162842, 19.5]",5,-1,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",False
756,113,"[1.0, 2.0, 5.833333492279053, 3.0, 7.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 19.0]",3,-1,"[1.0, 2.0, 5.840000152587891, 3.0, 7.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 19.0]",False
757,113,"[1.0, 2.0, 5.840000152587891, 3.0, 7.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 7.0, 19.0]",11,-1,"[1.0, 2.0, 6.643333435058594, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 7.0, 19.0]",False
758,113,"[1.0, 2.0, 6.643333435058594, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 7.0, 19.0]",2,-1,"[1.0, 2.0, 6.646666526794434, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 7.0, 19.0]",True
759,114,"[1.0, 3.0, 5.993333339691162, 3.0, 7.0, 1.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",3,-1,"[1.0, 3.0, 6.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
760,114,"[1.0, 3.0, 6.0, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 6.003333568572998, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 8.0, 1.0]",False
761,114,"[1.0, 3.0, 6.003333568572998, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 8.0, 1.0]",9,-1,"[1.0, 3.0, 6.006666660308838, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",False
762,114,"[1.0, 3.0, 6.006666660308838, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 8.0, 1.0]",11,-1,"[1.0, 3.0, 6.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
763,114,"[1.0, 3.0, 6.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",2,-1,"[1.0, 3.0, 6.823333263397217, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",False
764,114,"[1.0, 3.0, 6.823333263397217, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",0,9,"[1.0, 2.0, 7.113333225250244, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 3.0, 2.0, 9.0, 1.0]",True
765,115,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",5,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
766,115,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.0]",0,-1,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1466666460037231, 1.7999999523162842, 1.0]",False
767,115,"[1.0, 3.0, 6.103333473205566, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 1.1466666460037231, 1.7999999523162842, 1.0]",1,19,"[0.0, 3.0, 7.019999980926514, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.8799999952316284, 1.7999999523162842, 1.0]",True
768,116,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 1.0]",9,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 7.0, 1.0]",False
769,116,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.02666666731238365, 7.0, 1.0]",10,-1,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 7.0, 1.0]",False
770,116,"[1.0, 3.0, 5.816666603088379, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.03999999910593033, 7.0, 1.0]",4,0,"[1.0, 3.0, 5.820000171661377, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 7.0, 1.0]",False
771,116,"[1.0, 3.0, 5.820000171661377, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0533333346247673, 7.0, 1.0]",9,-1,"[1.0, 3.0, 5.823333263397217, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.06666667014360428, 9.0, 1.0]",False
772,116,"[1.0, 3.0, 5.823333263397217, 2.0, 9.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.06666667014360428, 9.0, 1.0]",0,-1,"[1.0, 3.0, 6.349999904632568, 2.0, 9.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 17.5]",False
773,116,"[1.0, 3.0, 6.349999904632568, 2.0, 9.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 2.0, 0.0, 9.0, 17.5]",7,-1,"[1.0, 3.0, 6.360000133514404, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 17.0]",False
774,116,"[1.0, 3.0, 6.360000133514404, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 9.0, 17.0]",9,-1,"[0.0, 1.0, 6.360000133514404, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 17.0]",False
775,116,"[0.0, 1.0, 6.360000133514404, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 17.0]",11,-1,"[0.0, 1.0, 6.353333473205566, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 15.5]",False
776,116,"[0.0, 1.0, 6.353333473205566, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 15.5]",0,-1,"[0.0, 1.0, 6.323333263397217, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 13.0]",False
777,116,"[0.0, 1.0, 6.323333263397217, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 13.0]",3,-1,"[0.0, 1.0, 6.323333263397217, 2.0, 9.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 8.0, 12.5]",True
778,117,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 0.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 10.0]",5,-1,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",False
779,117,"[1.0, 3.0, 5.809999942779541, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 9.0]",10,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
780,117,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",0,-1,"[1.0, 3.0, 6.383333206176758, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
781,117,"[1.0, 3.0, 6.383333206176758, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",5,-1,"[1.0, 3.0, 6.389999866485596, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
782,117,"[1.0, 3.0, 6.389999866485596, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",4,0,"[1.0, 3.0, 6.396666526794434, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",False
783,117,"[1.0, 3.0, 6.396666526794434, 2.0, 10.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.7999999523162842, 9.0]",6,-1,"[1.0, 3.0, 6.396666526794434, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 9.0]",False
784,117,"[1.0, 3.0, 6.396666526794434, 2.0, 10.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 9.0]",10,-1,"[1.0, 3.0, 6.409999847412109, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 8.0]",False
785,117,"[1.0, 3.0, 6.409999847412109, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 8.0]",0,-1,"[1.0, 3.0, 6.96999979019165, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",False
786,117,"[1.0, 3.0, 6.96999979019165, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 6.0]",1,-1,"[1.0, 3.0, 9.396666526794434, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 3.5]",False
787,117,"[1.0, 3.0, 9.396666526794434, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 3.5]",2,-1,"[1.0, 3.0, 9.40999984741211, 2.0, 10.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 3.0]",True
788,118,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 2.0]",10,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",False
789,118,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.5]",6,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
790,118,"[1.0, 3.0, 5.806666851043701, 3.0, 10.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
791,118,"[1.0, 3.0, 5.813333511352539, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",10,-1,"[1.0, 3.0, 5.820000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
792,118,"[1.0, 3.0, 5.820000171661377, 1.0, 10.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",4,0,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",False
793,118,"[1.0, 3.0, 5.820000171661377, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.013333333656191826, 1.7999999523162842, 1.0]",8,9,"[0.0, 3.0, 8.013333320617676, 0.0, 8.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.7999999523162842, 9.0]",True
794,119,"[1.0, 3.0, 5.800000190734863, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.0, 1.7999999523162842, 7.0]",2,-1,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]",False
795,119,"[1.0, 3.0, 5.803333282470703, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.5]",3,-1,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",False
796,119,"[1.0, 3.0, 5.806666851043701, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 6.0]",5,-1,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",False
797,119,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 5.0]",4,0,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",False
798,119,"[1.0, 2.0, 5.813333511352539, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",5,-1,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",False
799,119,"[1.0, 2.0, 5.820000171661377, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",1,9,"[1.0, 2.0, 7.0333333015441895, 3.0, 7.0, 1.0, 2.0, 9.999999747378752e-05, 0.0, 1.0, 0.0, 1.7999999523162842, 5.0]",True
800,120,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.7999999523162842, 1.5]",6,-1,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",False
801,120,"[1.0, 3.0, 5.813333511352539, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 1.0, 3.0, 0.0, 1.7999999523162842, 1.0]",11,9,"[0.0, 3.0, 7.016666889190674, 3.0, 7.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.02666666731238365, 1.7999999523162842, 0.5]",True
802,121,"[1.0, 3.0, 5.909999847412109, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.3866666555404663, 1.7999999523162842, 0.5]",7,-1,"[1.0, 3.0, 5.913333415985107, 3.0, 7.0, 1.0, 3.0, 9.999999747378752e-05, 0.0, 3.0, 0.4000000059604645, 1.7999999523162842, 0.5]",False
